2.801514e-02, 0.000000e+00, 3.967285e-03, 0.000000e+00, -3.967285e-03, -4.028320e-03, -3.967285e-03, 4.028320e-03
-9.674072e-03, 3.967285e-03, 1.678467e-03, 4.028320e-03, 1.647949e-03, -3.997803e-03, -9.643555e-03, -3.997803e-03
-7.934570e-04, -2.215576e-02, -2.929688e-03, -2.014160e-03, 1.190186e-03, 4.058838e-03, 6.439209e-03, 9.155273e-05
6.378174e-03, -1.525879e-04, 1.190186e-03, -4.058838e-03, -2.929688e-03, 2.014160e-03, -7.324219e-04, 2.209473e-02
4.998779e-02, 0.000000e+00, 4.998779e-02, 0.000000e+00, 4.998779e-02, 0.000000e+00, 4.998779e-02, 0.000000e+00
4.995728e-02, 0.000000e+00, 4.995728e-02, 0.000000e+00, 4.995728e-02, 0.000000e+00, 4.995728e-02, 0.000000e+00
4.995728e-02, 0.000000e+00, 4.995728e-02, 0.000000e+00, 4.995728e-02, 0.000000e+00, 4.995728e-02, 0.000000e+00
4.995728e-02, 0.000000e+00, 4.995728e-02, 0.000000e+00, 4.995728e-02, 0.000000e+00, 4.995728e-02, 0.000000e+00
8.007813e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
